FuncionarioID,Nome,Idade,Departamento,Cargo,Localização,Salário,DataAdmissao
1815,Maria Clara Oliveira,52,Financeiro,Coordenador,EUA,10578,2022-11-30
1816,Yago Lopes,33,Recursos Humanos,Analista,China,10655,2010-11-03
1817,Gustavo da Paz,59,Marketing,Técnico,EUA,18023,2019-01-28
1818,Ana Luiza Cavalcanti,52,TI,Analista,Índia,8110,2022-07-29
1819,Vitor Hugo Barros,35,Engenharia,Diretor,Coreia do Sul,4488,2015-03-26
1820,Sarah Ribeiro,22,Recursos Humanos,Gerente,Reino Unido,9780,2022-08-11
1821,Gabriela Nunes,34,TI,Engenheiro,Brasil,16099,2019-02-06
1822,Juan da Mata,24,Marketing,Coordenador,Coreia do Sul,12197,2010-07-29
1823,Joaquim da Costa,47,Engenharia,Analista,China,15387,2022-01-18
1824,Isabella da Mata,39,Marketing,Analista,EUA,3492,2013-09-14
1825,Noah Pereira,55,Financeiro,Engenheiro,Índia,10762,2023-08-16
1826,Renan Barbosa,59,Engenharia,Assistente,Brasil,19662,2019-10-16
1827,Augusto Almeida,40,Produção,Coordenador,Índia,8045,2014-01-03
1828,Thomas Barbosa,35,TI,Analista,China,6854,2014-03-21
1829,Sr. João Miguel Viana,47,TI,Diretor,Reino Unido,14132,2023-07-14
1830,Sr. Francisco Aragão,44,TI,Gerente,Coreia do Sul,6027,2014-03-05
1831,Bernardo Lopes,25,Vendas,Assistente,Brasil,16179,2013-04-06
1832,Luiza Souza,32,TI,Diretor,Reino Unido,15107,2014-06-21
1833,Dr. Pedro Lucas da Rosa,22,Recursos Humanos,Coordenador,Alemanha,5419,2019-12-13
1834,Srta. Valentina Silveira,24,Produção,Coordenador,Alemanha,3126,2021-02-19
1835,Ana Vitória Lima,57,Vendas,Assistente,EUA,10781,2022-12-09
1836,Luiz Fernando da Costa,54,Engenharia,Assistente,Brasil,13711,2016-02-11
1837,Srta. Ana Silva,41,Engenharia,Engenheiro,China,18467,2021-07-20
1838,Manuela Barbosa,38,Marketing,Diretor,Reino Unido,6130,2019-02-21
1839,Cauê Ramos,40,Produção,Coordenador,Índia,5810,2023-08-12
1840,Emanuella Barros,31,Vendas,Coordenador,Índia,11672,2011-07-18
1841,Noah Teixeira,35,Produção,Diretor,Brasil,19914,2011-04-26
1842,Isaac da Rosa,55,Marketing,Técnico,Índia,7275,2019-04-04
1843,Mariane da Luz,24,Financeiro,Assistente,Alemanha,17461,2021-07-28
1844,Lorenzo Castro,52,Recursos Humanos,Diretor,Alemanha,4739,2014-09-14
1845,Renan Gonçalves,29,TI,Engenheiro,EUA,8050,2017-01-22
1846,Enzo Ferreira,41,Engenharia,Diretor,Brasil,15052,2014-09-09
1847,Igor Farias,22,Financeiro,Técnico,Coreia do Sul,19320,2014-03-13
1848,Vicente Barros,56,TI,Coordenador,Reino Unido,4772,2021-09-08
1849,Julia Farias,39,Engenharia,Coordenador,Coreia do Sul,12631,2021-03-06
1850,João Guilherme da Mata,40,Produção,Diretor,Alemanha,10906,2023-09-03
1851,Sofia Peixoto,26,Vendas,Técnico,Alemanha,8270,2023-07-07
1852,Milena Correia,46,Engenharia,Assistente,Alemanha,6379,2018-09-10
1853,Caio Moreira,58,Produção,Assistente,Alemanha,14873,2022-07-13
1854,Srta. Maria Clara Aragão,25,TI,Coordenador,Coreia do Sul,19096,2022-07-18
1855,Dra. Giovanna Silveira,36,TI,Diretor,Alemanha,14075,2015-08-13
1856,João Lucas Silva,53,Recursos Humanos,Engenheiro,Reino Unido,14122,2014-08-20
1857,Amanda Fernandes,33,TI,Engenheiro,Reino Unido,11243,2012-06-04
1858,Mariane da Paz,53,Engenharia,Coordenador,Alemanha,17904,2018-06-26
1859,Evelyn Caldeira,23,Marketing,Assistente,Alemanha,17854,2015-05-20
1860,Vitória da Rosa,45,Financeiro,Coordenador,EUA,16865,2011-03-08
1861,Pedro Lucas Sales,31,Engenharia,Coordenador,Índia,15468,2016-12-27
1862,Luigi da Luz,34,Marketing,Coordenador,Reino Unido,14428,2021-05-30
1863,Rodrigo Vieira,37,TI,Assistente,Alemanha,13168,2010-06-01
1864,Gustavo Almeida,34,Marketing,Gerente,Reino Unido,19922,2021-04-24
1865,Lara Castro,24,Marketing,Diretor,Índia,13189,2018-11-21
1866,Yasmin Araújo,26,Produção,Diretor,EUA,13547,2021-05-13
1867,Luiz Miguel Farias,32,Marketing,Técnico,Alemanha,15375,2014-11-16
1868,Melissa Pereira,30,TI,Gerente,Alemanha,4958,2019-02-22
1869,Luiza da Cunha,30,Recursos Humanos,Coordenador,EUA,10989,2019-01-29
1870,Diego Santos,23,Engenharia,Técnico,Reino Unido,6063,2019-06-26
1871,Levi da Paz,47,TI,Diretor,EUA,5351,2022-07-22
1872,Dr. João Pedro Moura,43,Marketing,Coordenador,Alemanha,6667,2023-08-23
1873,Valentina Ribeiro,50,Marketing,Técnico,Alemanha,17594,2012-03-25
1874,Davi Gonçalves,53,TI,Engenheiro,Índia,4965,2018-10-05
1875,Sarah Sales,60,Vendas,Diretor,Reino Unido,8949,2020-05-14
1876,Gabrielly Farias,43,Produção,Engenheiro,EUA,12646,2017-02-07
1877,Enzo da Conceição,36,Produção,Engenheiro,Brasil,18551,2010-08-27
1878,Maysa Aragão,28,Engenharia,Engenheiro,Alemanha,4811,2018-11-17
1879,Natália Oliveira,23,Financeiro,Engenheiro,Brasil,19715,2010-10-31
1880,Clarice Nascimento,48,Vendas,Gerente,Coreia do Sul,10206,2010-08-20
1881,Lívia Jesus,29,Marketing,Diretor,Brasil,17410,2019-07-28
1882,Marina Pinto,50,TI,Coordenador,Reino Unido,4580,2019-11-13
1883,Cecília da Rosa,23,Engenharia,Coordenador,Alemanha,14239,2015-09-25
1884,Sofia da Mata,55,Produção,Assistente,China,7602,2013-07-19
1885,Alexandre da Rocha,29,Vendas,Gerente,Brasil,5813,2021-09-03
1886,Srta. Laura Pinto,38,Engenharia,Diretor,Alemanha,3127,2022-09-30
1887,Luiz Otávio Nunes,52,Marketing,Analista,Reino Unido,10833,2023-10-08
1888,Francisco Costa,36,Marketing,Assistente,Brasil,7858,2010-06-29
1889,Isis Nunes,34,Marketing,Assistente,EUA,19132,2011-07-09
1890,Srta. Sophie Lima,27,Marketing,Técnico,Coreia do Sul,5684,2014-11-07
1891,Elisa Cavalcanti,51,Vendas,Gerente,EUA,19936,2013-09-30
1892,Lavínia Caldeira,43,Produção,Diretor,EUA,7570,2023-02-17
1893,Anthony Aragão,45,Financeiro,Assistente,Reino Unido,9576,2019-10-20
1894,Sr. Felipe Cardoso,36,TI,Gerente,Reino Unido,8355,2014-12-10
1895,Nina da Luz,55,Recursos Humanos,Coordenador,Brasil,4889,2010-08-19
1896,Maria Fernanda Cunha,46,Engenharia,Assistente,China,3528,2011-04-04
1897,Thales Cardoso,41,Produção,Técnico,China,8838,2022-10-13
1898,Mariane Rodrigues,46,Marketing,Assistente,Coreia do Sul,5509,2011-09-29
1899,Vinicius das Neves,58,TI,Analista,Alemanha,19654,2013-10-09
1900,Sr. Rodrigo Sales,56,Financeiro,Diretor,China,19106,2017-11-22
1901,Sra. Júlia Pires,36,Engenharia,Assistente,Coreia do Sul,3072,2014-10-09
1902,Dr. Henrique da Rocha,55,Engenharia,Gerente,Índia,7206,2014-10-28
1903,Sr. Ryan Nascimento,38,Recursos Humanos,Engenheiro,China,19106,2015-01-30
1904,Heloísa da Mata,28,Produção,Coordenador,Reino Unido,13384,2022-04-13
1905,Luiz Henrique Nascimento,54,Marketing,Assistente,China,11244,2011-04-19
1906,Cecília Martins,44,Produção,Técnico,China,15254,2019-02-27
1907,Davi Correia,43,Recursos Humanos,Analista,Índia,18223,2016-04-15
1908,Emanuella Carvalho,47,Financeiro,Gerente,China,11892,2015-10-22
1909,Vitor Fernandes,59,Produção,Analista,EUA,7209,2015-08-06
1910,Alexia da Paz,23,Engenharia,Coordenador,Brasil,9803,2019-01-08
1911,Fernando Castro,47,Financeiro,Diretor,Índia,8258,2017-12-02
1912,Maysa da Paz,35,Recursos Humanos,Diretor,Brasil,12954,2022-03-27
1913,Nicolas da Cunha,55,Financeiro,Diretor,EUA,9323,2014-02-12
1914,Mirella da Cunha,53,Recursos Humanos,Analista,Alemanha,11607,2017-10-12
1915,João Lucas da Rocha,44,Produção,Gerente,China,3547,2015-03-28
1916,Sr. Anthony Melo,56,Recursos Humanos,Assistente,Reino Unido,11904,2021-12-16
1917,Sarah Pinto,50,Financeiro,Coordenador,Índia,16516,2014-02-06
1918,Matheus Santos,26,TI,Assistente,Índia,19139,2018-07-30
1919,Matheus da Paz,58,TI,Técnico,Brasil,15072,2023-11-16
1920,Maria Clara Costela,33,Produção,Diretor,China,10427,2012-04-28
1921,Dr. João Lima,41,TI,Analista,Brasil,17982,2021-02-04
1922,João Miguel Silveira,26,TI,Engenheiro,China,10048,2015-12-04
1923,Nina Ribeiro,27,Produção,Analista,Índia,11459,2014-12-26
1924,Thales da Costa,39,Financeiro,Analista,Reino Unido,10394,2015-08-19
1925,Thomas Moreira,52,Engenharia,Diretor,Coreia do Sul,14976,2021-01-25
1926,Pedro Araújo,51,Marketing,Analista,China,9409,2013-12-15
1927,Srta. Letícia Pires,46,Produção,Analista,Alemanha,12814,2015-08-19
1928,Murilo Melo,44,TI,Engenheiro,Reino Unido,4496,2016-06-24
1929,Gabrielly da Paz,40,Vendas,Analista,Índia,9234,2017-05-15
1930,Nicolas Vieira,23,Produção,Gerente,Brasil,8451,2010-06-03
1931,Maria Eduarda Cardoso,52,TI,Técnico,EUA,3433,2021-04-04
1932,Sr. Luiz Otávio Araújo,30,Produção,Engenheiro,EUA,12937,2014-01-16
1933,Raquel Cunha,25,Recursos Humanos,Diretor,EUA,12341,2019-11-22
1934,Luiz Henrique Nascimento,36,TI,Engenheiro,Brasil,8322,2015-03-30
1935,Letícia da Mota,25,Engenharia,Gerente,Reino Unido,18264,2013-08-22
1936,Sr. Rodrigo Ribeiro,45,TI,Técnico,Reino Unido,16291,2021-02-25
1937,Ana Vitória Moura,25,Engenharia,Assistente,China,7509,2014-10-06
1938,Daniel Fogaça,27,Recursos Humanos,Assistente,Alemanha,6312,2012-09-24
1939,Esther Castro,38,Engenharia,Assistente,Índia,3025,2019-01-01
1940,Vinicius da Rocha,22,Marketing,Assistente,Coreia do Sul,19265,2018-07-04
1941,Maria Julia Pinto,52,Marketing,Coordenador,EUA,13315,2020-02-13
1942,João Felipe Silveira,45,Engenharia,Engenheiro,Reino Unido,17918,2021-07-16
1943,Maysa Nogueira,58,Recursos Humanos,Assistente,Coreia do Sul,10375,2011-11-25
1944,Lorenzo Porto,24,Produção,Coordenador,Brasil,6069,2015-05-06
1945,Arthur Moura,37,Produção,Diretor,Brasil,11211,2019-10-17
1946,Davi Luiz da Conceição,35,Financeiro,Analista,Coreia do Sul,17402,2015-04-16
1947,Lara Fogaça,43,Produção,Analista,EUA,3262,2018-09-16
1948,Srta. Isis Ramos,37,Marketing,Gerente,EUA,6557,2014-06-21
1949,Clarice Cardoso,47,Engenharia,Diretor,Reino Unido,14917,2024-03-10
1950,Mariane Rodrigues,52,Produção,Assistente,China,11916,2013-03-26
1951,Sr. Bernardo Barbosa,40,Engenharia,Diretor,Índia,9828,2022-05-24
1952,Luiz Henrique Cavalcanti,50,Produção,Analista,Brasil,17581,2014-11-10
1953,Pedro Miguel Ferreira,44,Produção,Analista,China,4712,2011-04-03
1954,Lucas Martins,47,Engenharia,Gerente,EUA,19787,2020-04-02
1955,Dr. Renan Pires,49,Produção,Engenheiro,Alemanha,18306,2023-04-06
1956,Nicole Alves,42,Vendas,Assistente,China,7550,2019-01-22
1957,Ana Vitória Barbosa,31,TI,Coordenador,Coreia do Sul,11655,2012-08-25
1958,João Guilherme Costa,24,TI,Engenheiro,Reino Unido,10318,2018-04-08
1959,Dra. Ana Carvalho,43,Produção,Analista,Brasil,12250,2014-02-14
1960,Maria Cecília Ribeiro,57,Marketing,Gerente,China,17231,2012-12-05
1961,Luiz Felipe Peixoto,42,Marketing,Engenheiro,Brasil,13144,2019-04-01
1962,Alana Moraes,41,Vendas,Diretor,China,12758,2018-06-08
1963,Srta. Ana Luiza Mendes,22,Vendas,Coordenador,Reino Unido,4706,2018-05-13
1964,Cauã Araújo,54,Produção,Diretor,China,17579,2023-05-16
1965,Sr. Rafael Ferreira,34,Vendas,Gerente,Índia,16197,2021-11-12
1966,Ana Julia Duarte,34,TI,Técnico,China,15345,2022-07-23
1967,Nathan Carvalho,27,Produção,Gerente,Índia,17740,2010-12-16
1968,Pietro Porto,42,Engenharia,Gerente,Reino Unido,16524,2016-08-18
1969,Sra. Rebeca Moraes,57,TI,Gerente,Reino Unido,5985,2011-07-29
1970,Dra. Amanda Silva,38,TI,Gerente,China,11140,2018-07-17
1971,Davi Lima,26,Marketing,Técnico,EUA,15131,2024-02-14
1972,Vitor Gabriel Ferreira,44,Marketing,Assistente,EUA,19163,2014-02-28
1973,Luiz Otávio Rodrigues,33,Financeiro,Analista,EUA,3023,2016-01-01
1974,Leonardo Rezende,39,Vendas,Engenheiro,Coreia do Sul,19502,2014-11-12
1975,Antônio Oliveira,43,Engenharia,Assistente,China,18826,2013-09-22
1976,Cauã Ferreira,23,Recursos Humanos,Coordenador,EUA,14002,2022-06-02
1977,Dr. Miguel Cavalcanti,27,TI,Engenheiro,EUA,12974,2012-10-20
1978,Isaac Sales,59,Financeiro,Gerente,Coreia do Sul,8886,2012-10-27
1979,Dr. Levi Mendes,47,TI,Técnico,China,10909,2018-01-29
1980,Cauã Pereira,22,TI,Diretor,China,16583,2023-10-18
1981,Sr. Cauê Carvalho,36,Recursos Humanos,Coordenador,Brasil,4860,2010-09-10
1982,Levi da Costa,57,Produção,Analista,EUA,11957,2019-11-06
1983,João Felipe Souza,56,Produção,Coordenador,Reino Unido,14761,2017-11-22
1984,Enzo Gabriel Fogaça,56,Vendas,Assistente,Brasil,4584,2020-03-27
1985,Alana da Mota,24,TI,Engenheiro,Coreia do Sul,5124,2017-02-01
1986,Levi da Conceição,42,TI,Analista,Brasil,4213,2012-10-06
1987,Daniela Cardoso,22,Financeiro,Coordenador,EUA,5173,2015-11-07
1988,Maria Vitória Novaes,53,Marketing,Gerente,Brasil,15933,2020-11-24
1989,Lucas Monteiro,28,Financeiro,Assistente,China,7851,2011-02-26
1990,Fernanda Cardoso,46,Recursos Humanos,Técnico,Alemanha,4304,2024-01-26
1991,Enzo Cardoso,24,Marketing,Engenheiro,Índia,10753,2018-09-13
1992,Laura Viana,59,Recursos Humanos,Coordenador,Reino Unido,13313,2013-03-02
1993,Caio Pinto,50,Engenharia,Assistente,China,8097,2017-02-26
1994,Noah Jesus,32,Recursos Humanos,Diretor,Coreia do Sul,15168,2014-03-07
1995,Vitória Mendes,30,TI,Técnico,Brasil,17956,2016-06-15
1996,Stella Gonçalves,48,Engenharia,Gerente,Alemanha,6491,2016-01-10
1997,Heloísa Moreira,59,TI,Técnico,Coreia do Sul,9874,2020-05-05
1998,Bruno da Rocha,29,Recursos Humanos,Coordenador,Brasil,16318,2020-06-30
1999,Murilo Costela,32,Financeiro,Coordenador,Reino Unido,7720,2022-09-05
2000,Enzo Costela,44,Produção,Coordenador,Coreia do Sul,7415,2014-11-16
2001,Agatha Ramos,23,Recursos Humanos,Coordenador,Reino Unido,14463,2023-09-07
2002,João Miguel Cunha,39,Vendas,Engenheiro,Coreia do Sul,17766,2011-01-04
2003,Sr. João da Cunha,27,TI,Coordenador,Brasil,10605,2017-12-21
2004,João Guilherme Ferreira,27,Marketing,Diretor,Índia,9953,2016-04-24
2005,Dra. Maria Sophia Azevedo,54,Produção,Engenheiro,Brasil,9210,2014-04-19
2006,Carolina Cavalcanti,40,TI,Diretor,Índia,14633,2010-11-02
2007,Enzo Gabriel Viana,54,Marketing,Técnico,Brasil,17968,2014-07-14
2008,Mariana da Cunha,30,Recursos Humanos,Analista,Índia,17456,2016-02-28
2009,Caio Barros,38,Engenharia,Diretor,Coreia do Sul,4597,2024-04-02
2010,Daniel Lima,59,TI,Analista,Alemanha,19204,2018-04-21
2011,Cauã Cunha,45,Produção,Coordenador,Alemanha,15185,2021-06-15
2012,Isis Fogaça,41,Vendas,Analista,Coreia do Sul,3639,2016-12-01
2013,Sra. Isabella da Cruz,27,Vendas,Analista,Brasil,15302,2013-12-10
2014,Miguel Jesus,30,Recursos Humanos,Técnico,China,9665,2017-11-19
2015,Daniel Silva,37,Financeiro,Analista,Coreia do Sul,15814,2015-09-25
2016,Caroline Barbosa,32,Recursos Humanos,Gerente,Alemanha,14046,2016-11-06
2017,Sr. Pedro Henrique Ramos,39,Recursos Humanos,Engenheiro,Índia,14278,2018-11-23
2018,Ana Sophia da Rocha,47,Produção,Assistente,Alemanha,10246,2017-09-08
2019,Srta. Elisa Nascimento,35,TI,Engenheiro,China,11614,2010-08-22
2020,Helena Cunha,30,Marketing,Diretor,China,9332,2019-06-18
2021,João Guilherme Correia,53,Recursos Humanos,Coordenador,Brasil,14597,2011-05-20
2022,Marina Carvalho,48,TI,Analista,Brasil,12642,2015-03-06
2023,Melissa Melo,48,Financeiro,Coordenador,EUA,5089,2021-04-22
2024,Heitor Rodrigues,44,Financeiro,Engenheiro,China,9640,2010-09-17
2025,Enzo Duarte,28,TI,Coordenador,Alemanha,19783,2010-10-17
2026,Ana Sophia Monteiro,32,Vendas,Técnico,Índia,7089,2022-02-17
2027,Melissa Dias,49,Produção,Coordenador,Reino Unido,13542,2016-11-17
2028,Sr. Vitor Hugo Viana,28,Produção,Analista,Coreia do Sul,9148,2017-03-21
2029,Thiago Ferreira,50,Marketing,Gerente,China,7214,2011-06-11
2030,Maysa Rodrigues,48,Marketing,Diretor,Coreia do Sul,16437,2023-11-06
2031,Srta. Ana Lívia Moreira,48,Engenharia,Coordenador,Índia,13617,2018-01-11
2032,Noah Cardoso,23,Vendas,Coordenador,Coreia do Sul,3188,2012-03-05
2033,Eloah Moura,23,Engenharia,Coordenador,Brasil,3893,2023-05-11
2034,Clara Sales,28,Recursos Humanos,Diretor,Coreia do Sul,17430,2016-08-25
2035,Carolina da Cunha,47,Financeiro,Diretor,China,15931,2013-11-22
2036,Raquel da Cruz,53,Marketing,Engenheiro,Índia,16694,2017-10-01
2037,João Felipe Pereira,49,Vendas,Diretor,Índia,18876,2020-02-18
2038,João Lucas Moreira,27,Produção,Engenheiro,Índia,5199,2018-08-17
2039,Luiz Otávio Rezende,52,TI,Coordenador,Alemanha,16942,2013-05-31
2040,Enzo Gabriel Cunha,40,Recursos Humanos,Gerente,Coreia do Sul,16827,2015-06-24
2041,Anthony Araújo,43,Vendas,Gerente,Reino Unido,12958,2022-01-04
2042,Maria Julia da Cruz,43,Produção,Gerente,EUA,10637,2010-06-03
2043,Sr. Diogo Nogueira,43,Vendas,Engenheiro,Reino Unido,13237,2019-06-15
2044,Ana Carolina Fogaça,40,Recursos Humanos,Analista,EUA,8172,2021-12-28
2045,Nina Pereira,52,Recursos Humanos,Gerente,Brasil,4517,2010-12-22
2046,Sophia Porto,32,Recursos Humanos,Analista,Reino Unido,19981,2021-04-30
2047,Theo Ferreira,56,Financeiro,Técnico,EUA,12671,2013-12-06
2048,Ana Carolina Pereira,28,Financeiro,Coordenador,China,19964,2021-08-30
2049,Cauã Pinto,31,Produção,Analista,Brasil,10730,2014-07-01
2050,Ryan Aragão,40,Marketing,Técnico,China,8354,2018-01-21
2051,Lucas Cardoso,36,Recursos Humanos,Assistente,Brasil,10749,2012-10-27
2052,Larissa Dias,51,Recursos Humanos,Técnico,Índia,8154,2014-02-10
2053,Maria Sophia Porto,45,Engenharia,Coordenador,Coreia do Sul,7448,2012-03-16
2054,Thiago Castro,32,Recursos Humanos,Analista,Reino Unido,5497,2018-01-06
2055,Eduardo Nogueira,49,Financeiro,Diretor,Alemanha,15880,2023-01-02
2056,João Pedro Nunes,60,Marketing,Coordenador,China,5896,2022-08-30
2057,Dra. Raquel Vieira,46,TI,Técnico,Alemanha,8360,2020-06-28
2058,Maria Eduarda Rodrigues,28,TI,Coordenador,Reino Unido,19957,2024-03-23
2059,Srta. Nina da Mota,24,Engenharia,Técnico,EUA,10465,2024-04-09
2060,Clarice Campos,45,Produção,Coordenador,Brasil,6474,2019-09-08
2061,Leonardo Teixeira,39,Engenharia,Engenheiro,Alemanha,9226,2013-12-22
2062,Sr. Enzo Pinto,22,TI,Assistente,Índia,9970,2011-12-09
2063,Sr. Otávio Monteiro,55,Marketing,Técnico,Coreia do Sul,5028,2011-05-25
2064,Sr. Paulo Duarte,41,Marketing,Técnico,China,14249,2012-11-17
2065,Maria Vitória da Rocha,34,Engenharia,Gerente,Alemanha,18040,2020-12-29
2066,Emanuel da Paz,46,Financeiro,Técnico,Reino Unido,7933,2019-10-22
2067,Sophia Rezende,22,Recursos Humanos,Coordenador,EUA,17987,2011-09-24
2068,Dra. Alice Araújo,33,TI,Assistente,Brasil,4315,2021-10-05
2069,Srta. Emanuella Cardoso,33,Marketing,Analista,EUA,3210,2021-04-23
2070,Augusto Mendes,55,TI,Técnico,EUA,13510,2012-02-14
2071,João Lucas Fogaça,51,Financeiro,Diretor,Coreia do Sul,8140,2016-03-14
2072,Enzo Teixeira,44,Marketing,Engenheiro,Reino Unido,17766,2011-12-14
2073,Evelyn Almeida,55,Produção,Gerente,Reino Unido,6287,2018-12-11
2074,Dr. Pedro Miguel Ramos,52,Financeiro,Assistente,Brasil,7036,2021-12-28
2075,Letícia Rezende,51,Financeiro,Diretor,Brasil,18911,2019-07-31
2076,Srta. Nina Castro,56,Engenharia,Coordenador,Índia,7727,2022-07-10
2077,Alícia Freitas,28,Vendas,Coordenador,Índia,15262,2016-03-18
2078,Thiago Azevedo,25,Financeiro,Assistente,Alemanha,12805,2011-10-30
2079,Maria Luiza Azevedo,23,Produção,Engenheiro,Brasil,8067,2022-10-06
2080,Rafaela da Rosa,49,Financeiro,Coordenador,Brasil,8471,2013-06-01
2081,Bernardo da Conceição,38,Produção,Engenheiro,Alemanha,16811,2023-01-21
2082,Ana Clara Costa,45,Marketing,Engenheiro,EUA,11727,2023-12-15
2083,Agatha Cardoso,47,Financeiro,Diretor,Brasil,13699,2013-09-08
2084,Sophie da Mata,30,Engenharia,Analista,Alemanha,11556,2011-09-22
2085,Sra. Mirella Cardoso,58,Vendas,Gerente,EUA,15441,2020-12-09
2086,Dr. Enzo Gabriel Costa,27,Recursos Humanos,Coordenador,Índia,18972,2015-07-26
2087,Camila Pires,27,Produção,Coordenador,Alemanha,16964,2019-07-19
2088,Marcelo Pereira,34,TI,Técnico,Reino Unido,3370,2013-12-10
2089,Isadora Nascimento,36,TI,Diretor,Alemanha,12731,2021-12-23
2090,Esther Oliveira,48,Produção,Gerente,EUA,8999,2023-03-14
2091,Evelyn Silva,42,Financeiro,Assistente,Alemanha,6174,2022-09-06
2092,Enzo Gabriel Azevedo,56,TI,Técnico,Índia,12435,2018-06-16
2093,Yago Nunes,24,Marketing,Diretor,Reino Unido,16817,2012-12-01
2094,Sr. Augusto Moura,59,Recursos Humanos,Coordenador,Alemanha,17931,2023-04-07
2095,Sr. Vitor da Paz,41,Recursos Humanos,Assistente,Reino Unido,8394,2014-07-18
2096,Maria Oliveira,50,Recursos Humanos,Diretor,Índia,6188,2022-03-20
2097,Dra. Catarina Nascimento,39,Recursos Humanos,Diretor,Índia,14586,2015-08-19
2098,Luna Fogaça,25,TI,Técnico,Reino Unido,16612,2022-10-29
2099,Letícia Oliveira,32,Vendas,Engenheiro,Índia,17377,2014-11-15
2100,Sra. Caroline Cavalcanti,44,Recursos Humanos,Assistente,Brasil,9581,2016-09-04
2101,Lucca Lima,34,Produção,Assistente,Reino Unido,7188,2015-04-13
2102,Mirella Pires,45,Vendas,Coordenador,China,15710,2021-11-18
2103,Erick Moreira,42,Financeiro,Engenheiro,Índia,19108,2024-03-08
2104,Dra. Maitê Moraes,31,Financeiro,Técnico,China,6850,2017-12-09
2105,Lucas Melo,40,Marketing,Diretor,Reino Unido,10652,2016-10-17
2106,Augusto da Mota,56,TI,Analista,Coreia do Sul,13449,2018-07-10
2107,Sabrina Moraes,29,Produção,Diretor,Coreia do Sul,13758,2012-11-23
2108,Rafaela Peixoto,31,Marketing,Técnico,Coreia do Sul,15495,2022-11-15
2109,Gustavo Pires,33,Financeiro,Técnico,Brasil,4697,2012-11-28
2110,Ian Mendes,36,Recursos Humanos,Coordenador,Índia,10983,2018-09-04
2111,Antônio da Rocha,25,Marketing,Analista,China,4480,2015-06-23
2112,Sofia Almeida,45,Vendas,Coordenador,China,14218,2011-06-17
2113,Benjamin Azevedo,32,Marketing,Gerente,Alemanha,6461,2017-11-22
2114,Dr. Lucas Gabriel Lima,59,Recursos Humanos,Analista,Alemanha,6756,2017-12-04
2115,Sra. Alana Correia,43,Recursos Humanos,Gerente,China,9832,2015-09-27
2116,Juan Oliveira,23,Marketing,Gerente,Coreia do Sul,18187,2023-11-14
2117,Breno Nogueira,27,Produção,Analista,Brasil,10451,2012-12-06
2118,Sofia Teixeira,27,Marketing,Engenheiro,Reino Unido,12781,2023-08-20
2119,Alexandre Sales,36,Engenharia,Engenheiro,Brasil,4267,2017-06-16
2120,Henrique da Mata,31,Produção,Assistente,Índia,14828,2020-03-11
2121,Evelyn Santos,38,Recursos Humanos,Analista,China,14243,2021-04-19
2122,Dra. Elisa Santos,36,Recursos Humanos,Diretor,Brasil,14351,2018-03-26
2123,João Vitor Vieira,28,Financeiro,Técnico,EUA,14218,2017-08-09
2124,Levi Viana,34,Engenharia,Analista,Coreia do Sul,7567,2019-09-14
